csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles,Expanded nodes,I/Os,Time (sec),Query Result,Query Result Sum
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,56,"Query{op=P, rect=(-73.990616..-73.98437),(40.751404..40.75453), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,32905,27952,876,763,0,248263,0.45130836,"{null={12=Stats{count=1129640, mean=11.162554902485194, populationStandardDeviation=9.07943212364891, min=0.0, max=395.0}}}",{12=1.2609668520043375E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,57,"Query{op=P, rect=(-73.991806..-73.98556),(40.751404..40.75453), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,33401,28324,1035,905,0,163973,0.294100292,"{null={12=Stats{count=959911, mean=11.041249042916728, populationStandardDeviation=8.817762287442378, min=0.0, max=395.0}}}",{12=1.059861641003524E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,58,"Query{op=P, rect=(-73.991806..-73.98556),(40.750935..40.754063), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,33921,28714,1070,940,0,401765,0.701807552,"{null={12=Stats{count=1136337, mean=10.92890487596559, populationStandardDeviation=8.516983961950503, min=0.0, max=395.0}}}",{12=1.2418918980040109E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,59,"Query{op=P, rect=(-73.992615..-73.98637),(40.750935..40.754063), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,34437,29101,893,798,0,301913,0.498033651,"{null={12=Stats{count=1045855, mean=10.90377154579225, populationStandardDeviation=8.24880093108597, min=0.0, max=395.0}}}",{12=1.1403763990024554E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,60,"Query{op=P, rect=(-73.993805..-73.98756),(40.750935..40.754063), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,34913,29458,784,677,0,788359,1.152658494,"{null={12=Stats{count=1269757, mean=11.169123131461264, populationStandardDeviation=8.49640634798321, min=0.0, max=395.0}}}",{12=1.418207228003486E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,61,"Query{op=P, rect=(-73.993805..-73.98756),(40.75031..40.753437), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,35453,29863,923,858,0,1029070,1.48983283,"{null={12=Stats{count=1554823, mean=11.112655401951452, populationStandardDeviation=8.232739522373073, min=0.0, max=322.8399963378906}}}",{12=1.727821221002836E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,62,"Query{op=P, rect=(-73.99312..-73.98687),(40.75031..40.753437), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,35813,30133,1177,1085,0,619406,0.846472612,"{null={12=Stats{count=1499603, mean=10.999115832671176, populationStandardDeviation=8.145172998155633, min=0.0, max=322.8399963378906}}}",{12=1.6494307100021195E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,63,"Query{op=P, rect=(-73.993744..-73.987495),(40.749996..40.753124), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,36253,30463,785,699,0,967542,1.672709496,"{null={12=Stats{count=2054441, mean=11.171745097589337, populationStandardDeviation=8.023638030039256, min=0.0, max=380.010009765625}}}",{12=2.2951691170036536E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,64,"Query{op=P, rect=(-73.992935..-73.98669),(40.749996..40.753124), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,36709,30805,540,429,0,760931,1.257067848,"{null={12=Stats{count=2007624, mean=11.073879441583589, populationStandardDeviation=7.963143472690457, min=0.0, max=380.010009765625}}}",{12=2.223218614002981E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,65,"Query{op=P, rect=(-73.993935..-73.987686),(40.749996..40.753124), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,37037,31051,1056,903,0,804932,1.253999112,"{null={12=Stats{count=2099409, mean=11.222321953483057, populationStandardDeviation=8.062151562960375, min=0.0, max=380.010009765625}}}",{12=2.356024371003991E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,66,"Query{op=P, rect=(-73.992744..-73.986496),(40.75059..40.75372), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,37577,31456,1124,987,0,72649,0.131512719,"{null={12=Stats{count=1253257, mean=10.890157302147166, populationStandardDeviation=8.134824390714094, min=0.0, max=395.0}}}",{12=1.3648165870017052E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,67,"Query{op=P, rect=(-73.992744..-73.986496),(40.750248..40.753376), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,38053,31813,795,579,0,102155,0.189646307,"{null={12=Stats{count=1551908, mean=10.994725015927662, populationStandardDeviation=8.138244560508603, min=0.0, max=322.8399963378906}}}",{12=1.7062801710018266E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,68,"Query{op=P, rect=(-73.991684..-73.985435),(40.75078..40.753906), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,38521,32164,1638,1471,0,93516,0.153027879,"{null={12=Stats{count=1262541, mean=10.923900000116342, populationStandardDeviation=8.469777038571591, min=0.0, max=395.0}}}",{12=1.3791871630046887E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,69,"Query{op=ZO, rect=(-73.994804..-73.98231),(40.749214..40.75547), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,39881,33184,1637,1504,0,3757176,5.750551449,"{null={12=Stats{count=7270425, mean=11.496904750440699, populationStandardDeviation=8.566576500142256, min=0.0, max=400.0}}}",{12=8.358738372022282E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,70,"Query{op=ZO, rect=(-74.00105..-73.97606),(40.746086..40.7586), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40233,33448,255,166,0,2445445,3.55594193,"{null={12=Stats{count=22303815, mean=11.369518933901974, populationStandardDeviation=8.84577596846978, min=0.0, max=400.0}}}",{12=2.5358364694074684E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,71,"Query{op=ZO, rect=(-74.01355..-73.96356),(40.73983..40.764854), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40469,33625,350,272,0,5853611,7.976696384,"{null={12=Stats{count=65170683, mean=11.349959098514097, populationStandardDeviation=8.646353729344371, min=0.0, max=400.0}}}",{12=7.396845864722279E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,72,"Query{op=P, rect=(-74.01755..-73.96756),(40.741833..40.766857), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40725,33817,375,290,0,3033402,4.64321051,"{null={12=Stats{count=60327809, mean=11.428842969785432, populationStandardDeviation=8.781354826518397, min=0.0, max=400.0}}}",{12=6.894770557722083E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,73,"Query{op=P, rect=(-74.01305..-73.96306),(40.744083..40.769108), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40985,34012,356,268,0,4708967,6.508597959,"{null={12=Stats{count=61873909, mean=11.370972025095353, populationStandardDeviation=8.745692505327595, min=0.0, max=400.0}}}",{12=7.035664883222957E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,74,"Query{op=P, rect=(-74.01305..-73.96306),(40.74158..40.766605), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,41385,34312,421,280,0,1947262,2.771289635,"{null={12=Stats{count=64394773, mean=11.347545852242494, populationStandardDeviation=8.688291835768439, min=0.0, max=400.0}}}",{12=7.30722639262247E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,75,"Query{op=P, rect=(-74.007545..-73.95756),(40.744335..40.76936), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,41945,34732,474,354,0,4306301,6.250355686,"{null={12=Stats{count=64173727, mean=11.340702972920313, populationStandardDeviation=8.69656216433413, min=0.0, max=400.0}}}",{12=7.277751765722766E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,76,"Query{op=P, rect=(-74.00255..-73.95256),(40.741833..40.766857), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,42701,35299,516,338,0,2073079,3.01095131,"{null={12=Stats{count=64234236, mean=11.34686164995065, populationStandardDeviation=8.706961385893853, min=0.0, max=400.0}}}",{12=7.288569890822794E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,77,"Query{op=P, rect=(-73.99855..-73.94856),(40.741833..40.766857), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,43965,36247,804,535,0,1403533,2.071975569,"{null={12=Stats{count=62352959, mean=11.35544596932852, populationStandardDeviation=8.728236155549366, min=0.0, max=400.0}}}",{12=7.080456569522564E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,78,"Query{op=P, rect=(-73.99205..-73.94206),(40.745087..40.77011), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,44721,36814,1275,1163,0,3488455,5.336679479,"{null={12=Stats{count=55435886, mean=11.347348760368874, populationStandardDeviation=8.703923359559647, min=0.0, max=400.0}}}",{12=6.290503322820503E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,79,"Query{op=P, rect=(-73.98805..-73.938065),(40.74709..40.772114), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,45748,37585,1244,1021,0,3793534,5.355254979,"{null={12=Stats{count=48513442, mean=11.306620990770622, populationStandardDeviation=8.631558759635563, min=0.0, max=400.0}}}",{12=5.48523101651733E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,80,"Query{op=P, rect=(-73.98155..-73.931564),(40.74709..40.772114), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,46912,38458,2123,1880,0,3235774,5.091760179,"{null={12=Stats{count=36108286, mean=11.142197800281071, populationStandardDeviation=8.374387112877375, min=0.0, max=400.0}}}",{12=4.0232566484111977E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,81,"Query{op=P, rect=(-73.98155..-73.931564),(40.744587..40.76961), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,47996,39271,2543,2206,0,1721249,2.597561483,"{null={12=Stats{count=34846579, mean=11.1895045384844, populationStandardDeviation=8.480222663390254, min=0.0, max=400.0}}}",{12=3.8991595387115514E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,82,"Query{op=P, rect=(-73.98855..-73.93856),(40.741085..40.76611), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,49679,40534,1466,1229,0,3826376,5.740871551,"{null={12=Stats{count=45987771, mean=11.3688100845716, populationStandardDeviation=8.791999508624713, min=0.0, max=400.0}}}",{12=5.2282623471176934E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,83,"Query{op=P, rect=(-73.98355..-73.93356),(40.738583..40.763607), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,50658,41269,1702,1553,0,2414064,4.244810521,"{null={12=Stats{count=31579782, mean=11.311821239652167, populationStandardDeviation=8.711606626836916, min=0.0, max=400.0}}}",{12=3.5722484877118516E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,84,"Query{op=P, rect=(-73.98955..-73.93956),(40.741585..40.76661), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,52018,42289,2108,1683,0,1965215,3.029039008,"{null={12=Stats{count=48423630, mean=11.370835105957408, populationStandardDeviation=8.780879181629741, min=0.0, max=400.0}}}",{12=5.506171119618924E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,85,"Query{op=P, rect=(-73.996544..-73.946556),(40.738083..40.763107), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,52834,42901,601,458,0,6161580,9.217890987,"{null={12=Stats{count=55860566, mean=11.33061131482282, populationStandardDeviation=8.701294166493081, min=0.0, max=400.0}}}",{12=6.329343611720068E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,86,"Query{op=P, rect=(-74.00404..-73.954056),(40.738083..40.763107), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,53730,43573,953,775,0,4481416,6.855177352,"{null={12=Stats{count=61519656, mean=11.29842869085676, populationStandardDeviation=8.625613211068945, min=0.0, max=400.0}}}",{12=6.950754464020382E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,87,"Query{op=P, rect=(-74.01154..-73.961555),(40.741837..40.76686), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,55550,44938,2132,1625,0,1310440,2.353369485,"{null={12=Stats{count=64808798, mean=11.34379880062334, populationStandardDeviation=8.683932912108052, min=0.0, max=400.0}}}",{12=7.351779650222403E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,88,"Query{op=P, rect=(-74.01154..-73.961555),(40.738583..40.763607), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,56374,45556,1122,904,0,1438250,2.329973523,"{null={12=Stats{count=64789377, mean=11.334158855582514, populationStandardDeviation=8.597057767312432, min=0.0, max=400.0}}}",{12=7.34333091072224E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,89,"Query{op=P, rect=(-74.00455..-73.95456),(40.738583..40.763607), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,57894,46696,1106,732,0,1992792,3.059735439,"{null={12=Stats{count=62626517, mean=11.306118837202165, populationStandardDeviation=8.626626532944192, min=0.0, max=400.0}}}",{12=7.080628435620617E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,90,"Query{op=P, rect=(-74.00455..-73.95456),(40.741585..40.76661), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,59618,47989,2280,1743,0,1636679,2.783797022,"{null={12=Stats{count=65405857, mean=11.33771215920762, populationStandardDeviation=8.679186714678718, min=0.0, max=400.0}}}",{12=7.415527801922948E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,91,"Query{op=P, rect=(-73.99855..-73.94856),(40.744587..40.76961), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,60702,48802,1067,796,0,1210861,2.118072391,"{null={12=Stats{count=62655435, mean=11.36852080545331, populationStandardDeviation=8.723872128269338, min=0.0, max=400.0}}}",{12=7.122996163722274E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,92,"Query{op=P, rect=(-73.99455..-73.944565),(40.744587..40.76961), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,61950,49738,2109,1718,0,2605562,3.930931638,"{null={12=Stats{count=59631253, mean=11.36714547423981, populationStandardDeviation=8.720319286071943, min=0.0, max=400.0}}}",{12=6.778371276621991E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,93,"Query{op=P, rect=(-73.99455..-73.944565),(40.746838..40.771862), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,62786,50365,1410,1179,0,2258203,3.336495311,"{null={12=Stats{count=59677803, mean=11.346450488334252, populationStandardDeviation=8.649199498137135, min=0.0, max=400.0}}}",{12=6.771312369920653E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,94,"Query{op=P, rect=(-73.99955..-73.94956),(40.74934..40.774364), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,64330,51523,1530,1302,0,2097250,3.822097847,"{null={12=Stats{count=61444493, mean=11.328882939141794, populationStandardDeviation=8.589949949406389, min=0.0, max=400.0}}}",{12=6.960974684519174E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,95,"Query{op=P, rect=(-73.99955..-73.94956),(40.75159..40.776615), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,65122,52117,1686,1399,0,1055385,1.75982711,"{null={12=Stats{count=57394335, mean=11.25654811179331, populationStandardDeviation=8.523350036707626, min=0.0, max=400.0}}}",{12=6.460620932718827E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,96,"Query{op=P, rect=(-73.99505..-73.94506),(40.75384..40.778866), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,66362,53047,2394,2097,0,3010774,4.497200852,"{null={12=Stats{count=54695827, mean=11.205112818235321, populationStandardDeviation=8.39307220994548, min=0.0, max=400.0}}}",{12=6.128729122216816E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,97,"Query{op=P, rect=(-73.98805..-73.938065),(40.75384..40.778866), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,67710,54058,2436,1993,0,2323047,3.976920548,"{null={12=Stats{count=48333359, mean=11.160487155288951, populationStandardDeviation=8.305005695851044, min=0.0, max=400.0}}}",{12=5.394238322914696E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,98,"Query{op=P, rect=(-73.98805..-73.938065),(40.75184..40.776863), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,69074,55081,2359,1820,0,582213,1.126457813,"{null={12=Stats{count=49150181, mean=11.198254138911986, populationStandardDeviation=8.385986684234426, min=0.0, max=400.0}}}",{12=5.503962178115233E8}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,99,"Query{op=P, rect=(-73.99205..-73.94206),(40.75384..40.778866), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,69802,55627,2713,2288,0,1326704,2.004893226,"{null={12=Stats{count=53140092, mean=11.200049693959663, populationStandardDeviation=8.36792561960913, min=0.0, max=400.0}}}",{12=5.951716711415883E8}
