csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles,Expanded nodes,I/Os,Time (sec),Query Result,Query Result Sum
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,289.658199173,{},
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,1969239,4.484043688,"{null={17=Stats{count=61050478, mean=13.62736683461922, populationStandardDeviation=10.503324351325396, min=0.0, max=621.97998046875}, 12=Stats{count=61050478, mean=11.331367058451994, populationStandardDeviation=8.600572341570741, min=0.0, max=400.0}}}","{17=8.319572591348504E8, 12=6.917853753119482E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,272,0,3480206,6.149973009,"{null={17=Stats{count=51024908, mean=13.500676186033385, populationStandardDeviation=10.281608371719457, min=0.0, max=621.97998046875}, 12=Stats{count=51024908, mean=11.21817606455164, populationStandardDeviation=8.419285164715724, min=0.0, max=400.0}}}","{17=6.888707603301443E8, 12=5.724064016215495E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10049,10810,437,321,0,6073268,10.768321365,"{null={17=Stats{count=51311256, mean=13.5853047331497, populationStandardDeviation=10.461639034604197, min=0.0, max=621.97998046875}, 12=Stats{count=51311256, mean=11.278990797490694, populationStandardDeviation=8.549662196907965, min=0.0, max=400.0}}}","{17=6.970790490006559E8, 12=5.787391842316892E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10477,11131,386,296,0,6164407,10.999202983,"{null={17=Stats{count=42232347, mean=13.330850274203467, populationStandardDeviation=9.97622828567225, min=0.0, max=621.97998046875}, 12=Stats{count=42232347, mean=11.077424262288288, populationStandardDeviation=8.17580398341171, min=0.0, max=400.0}}}","{17=5.629930945852059E8, 12=4.6782562531117797E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10913,11458,481,364,0,1179627,2.331597089,"{null={17=Stats{count=29559883, mean=13.228357539434642, populationStandardDeviation=9.774848536318302, min=0.0, max=621.97998046875}, 12=Stats{count=29559883, mean=10.987621018352094, populationStandardDeviation=8.026037649031386, min=0.0, max=400.0}}}","{17=3.910287011478559E8, 12=3.2479279175082874E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11061,11569,86,52,0,4748138,7.973734062,"{null={17=Stats{count=20866088, mean=13.461299983970342, populationStandardDeviation=10.353458539756486, min=0.0, max=621.97998046875}, 12=Stats{count=20866088, mean=11.153513673035054, populationStandardDeviation=8.451883815161505, min=0.0, max=400.0}}}","{17=2.8088467005992377E8, 12=2.3273019781075266E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11181,11659,42,16,0,2568616,4.687378001,"{null={17=Stats{count=6552236, mean=14.277722044147414, populationStandardDeviation=11.441693433503321, min=0.0, max=621.97998046875}, 12=Stats{count=6552236, mean=11.753365051305815, populationStandardDeviation=9.186760811016438, min=0.0, max=400.0}}}","{17=9.355100437565628E7, 12=7.701082161030781E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11325,11767,36,18,0,1151695,2.064063444,"{null={17=Stats{count=1151695, mean=14.142450886743347, populationStandardDeviation=11.239440199692535, min=0.0, max=405.8299865722656}, 12=Stats{count=1151695, mean=11.724400800604014, populationStandardDeviation=9.09828797626723, min=0.0, max=350.0}}}","{17=1.628778997400788E7, 12=1.3502933780051641E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11537,11926,103,66,0,591486,1.000005428,"{null={17=Stats{count=1276398, mean=13.75371104336624, populationStandardDeviation=10.510810051990626, min=0.0, max=405.8299865722656}, 12=Stats{count=1276398, mean=11.39994898930075, populationStandardDeviation=8.497382703595441, min=0.0, max=350.0}}}","{17=1.755520926833058E7, 12=1.4550872090045499E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,10,"Query{op=P, rect=(-73.984..-73.97775),(40.75728..40.760406), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11885,12187,200,146,0,356322,0.664917487,"{null={17=Stats{count=1164549, mean=14.179319094650594, populationStandardDeviation=11.131756016369073, min=0.0, max=405.8299865722656}, 12=Stats{count=1164549, mean=11.735031673250205, populationStandardDeviation=9.010591848329105, min=0.0, max=350.0}}}","{17=1.6512511872356255E7, 12=1.3666019400051853E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,11,"Query{op=P, rect=(-73.984..-73.97775),(40.75678..40.759907), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12349,12535,256,183,0,435125,0.828749723,"{null={17=Stats{count=1153094, mean=14.148426542195143, populationStandardDeviation=11.298535939390618, min=0.0, max=405.8299865722656}, 12=Stats{count=1153094, mean=11.73243258576766, populationStandardDeviation=9.145669798786109, min=0.0, max=350.0}}}","{17=1.6314465755245967E7, 12=1.3528597620053174E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,12,"Query{op=P, rect=(-73.98475..-73.9785),(40.75678..40.759907), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12845,12907,404,328,0,352692,0.64740266,"{null={17=Stats{count=1169803, mean=14.607445559224825, populationStandardDeviation=11.99976701187316, min=0.0, max=375.69000244140625}, 12=Stats{count=1169803, mean=12.121484720137945, populationStandardDeviation=9.710818373843253, min=0.0, max=290.0}}}","{17=1.7087833637517877E7, 12=1.4179749190071529E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,13,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13453,13363,585,472,0,264699,0.50203508,"{null={17=Stats{count=1148720, mean=14.222168969570172, populationStandardDeviation=11.499153290891103, min=0.0, max=405.8299865722656}, 12=Stats{count=1148720, mean=11.794790105561146, populationStandardDeviation=9.303610113292468, min=0.0, max=350.0}}}","{17=1.6337289938724648E7, 12=1.35489112900602E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,14,"Query{op=P, rect=(-73.983376..-73.97713),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,14421,14089,713,588,0,291645,0.627079063,"{null={17=Stats{count=1295507, mean=13.71099842303983, populationStandardDeviation=10.74390752996527, min=0.0, max=405.8299865722656}, 12=Stats{count=1295507, mean=11.390568256330587, populationStandardDeviation=8.700005169416714, min=0.0, max=350.0}}}","{17=1.7762694434037063E7, 12=1.4756560910054069E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,15,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,14993,14518,1323,1041,0,95902,0.239114945,"{null={17=Stats{count=1148720, mean=14.222168969570166, populationStandardDeviation=11.499153290890979, min=0.0, max=405.8299865722656}, 12=Stats{count=1148720, mean=11.794790105561166, populationStandardDeviation=9.303610113292256, min=0.0, max=350.0}}}","{17=1.633728993872464E7, 12=1.3548911290060222E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,16,"Query{op=P, rect=(-73.98487..-73.97862),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,15229,14695,1038,815,0,187573,0.487441057,"{null={17=Stats{count=1153847, mean=14.699598309565777, populationStandardDeviation=12.20196432249875, min=0.0, max=375.69000244140625}, 12=Stats{count=1153847, mean=12.203091831136398, populationStandardDeviation=9.871283594878397, min=0.0, max=290.0}}}","{17=1.6961087410697542E7, 12=1.408050090008124E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,17,"Query{op=P, rect=(-73.98393..-73.977684),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,15713,15058,1520,1211,0,59461,0.15381212,"{null={17=Stats{count=1174568, mean=14.079752221187157, populationStandardDeviation=11.29243297489633, min=0.0, max=405.8299865722656}, 12=Stats{count=1174568, mean=11.680563517869722, populationStandardDeviation=9.139217251098675, min=0.0, max=350.0}}}","{17=1.6537626406935357E7, 12=1.3719616130057203E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,18,"Query{op=P, rect=(-73.98393..-73.977684),(40.756092..40.75922), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,16089,15340,1145,975,0,299318,0.618756963,"{null={17=Stats{count=1208691, mean=14.050853014368421, populationStandardDeviation=11.370154659295327, min=0.0, max=405.8299865722656}, 12=Stats{count=1208691, mean=11.659280419949456, populationStandardDeviation=9.190537484992637, min=0.0, max=350.0}}}","{17=1.698313958078998E7, 12=1.4092467310069127E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,19,"Query{op=P, rect=(-73.98462..-73.97837),(40.75575..40.758877), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,16613,15733,891,813,0,367583,0.748508397,"{null={17=Stats{count=1164789, mean=14.53121149122388, populationStandardDeviation=12.125288216606807, min=0.0, max=375.69000244140625}, 12=Stats{count=1164789, mean=12.052152140928813, populationStandardDeviation=9.771333078574383, min=0.0, max=290.0}}}","{17=1.6925795301651172E7, 12=1.403821424008033E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,20,"Query{op=P, rect=(-73.98362..-73.97737),(40.75525..40.758377), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,17181,16159,872,785,0,520301,1.023046996,"{null={17=Stats{count=1336578, mean=13.967677689110571, populationStandardDeviation=11.49207273033326, min=0.0, max=400.0}, 12=Stats{count=1336578, mean=11.595508043732892, populationStandardDeviation=9.252674519506563, min=0.0, max=400.0}}}","{17=1.866889071035603E7, 12=1.5498300950076422E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,21,"Query{op=P, rect=(-73.98456..-73.97831),(40.75525..40.758377), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,17801,16624,1344,1222,0,308766,0.637534877,"{null={17=Stats{count=1249789, mean=14.509476598019493, populationStandardDeviation=12.191423673345568, min=0.0, max=400.0}, 12=Stats{count=1249789, mean=12.018164514243233, populationStandardDeviation=9.79827112722301, min=0.0, max=400.0}}}","{17=1.8133784247962184E7, 12=1.5020169810091536E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,22,"Query{op=P, rect=(-73.98575..-73.9795),(40.754654..40.757782), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,18145,16882,387,325,0,467858,0.840840413,"{null={17=Stats{count=1310430, mean=14.74463631501251, populationStandardDeviation=12.506586770722315, min=0.0, max=400.0}, 12=Stats{count=1310430, mean=12.16573202696535, populationStandardDeviation=10.046892771718664, min=0.0, max=400.0}}}","{17=1.9321813766281843E7, 12=1.5942340220096203E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,23,"Query{op=P, rect=(-73.98575..-73.9795),(40.75403..40.757156), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,18465,17122,226,141,0,615921,1.064745645,"{null={17=Stats{count=1309902, mean=14.458224484767392, populationStandardDeviation=12.177585612154756, min=0.0, max=400.0}, 12=Stats{count=1309902, mean=11.895309565209248, populationStandardDeviation=9.751110866482758, min=0.0, max=400.0}}}","{17=1.8938857169045776E7, 12=1.5581689790086724E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,24,"Query{op=P, rect=(-73.987..-73.98075),(40.75403..40.757156), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,18889,17440,374,284,0,504368,0.904033341,"{null={17=Stats{count=1375723, mean=14.447026341800614, populationStandardDeviation=12.103300057631271, min=0.0, max=390.0}, 12=Stats{count=1375723, mean=11.902775820483992, populationStandardDeviation=9.733016741926251, min=0.0, max=300.0}}}","{17=1.9875106420020964E7, 12=1.6374922460083699E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,25,"Query{op=P, rect=(-73.987..-73.98075),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,19437,17851,860,760,0,422637,0.787280028,"{null={17=Stats{count=1254817, mean=14.33310550464493, populationStandardDeviation=11.987824222774067, min=0.0, max=495.5}, 12=Stats{count=1254817, mean=11.773231634640224, populationStandardDeviation=9.59974591219747, min=0.0, max=395.20001220703125}}}","{17=1.7985424450022038E7, 12=1.4773251200084342E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,26,"Query{op=P, rect=(-73.98594..-73.97969),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,19805,18127,1197,1053,0,179313,0.356318762,"{null={17=Stats{count=1270023, mean=14.231138382086513, populationStandardDeviation=11.962844245679124, min=0.0, max=495.5}, 12=Stats{count=1270023, mean=11.682521804796036, populationStandardDeviation=9.547343030034012, min=0.0, max=395.20001220703125}}}","{17=1.807387306143266E7, 12=1.4837071390092475E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,27,"Query{op=P, rect=(-73.98475..-73.9785),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,20269,18475,1347,1175,0,222061,0.51166071,"{null={17=Stats{count=1377304, mean=13.933400092463078, populationStandardDeviation=11.592810009513103, min=0.0, max=410.0}, 12=Stats{count=1377304, mean=11.456718342565608, populationStandardDeviation=9.254576666069378, min=0.0, max=400.0}}}","{17=1.9190527680949766E7, 12=1.5779384000088982E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,28,"Query{op=P, rect=(-73.986..-73.97975),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,20665,18772,1393,1182,0,69752,0.171850928,"{null={17=Stats{count=1264870, mean=14.246558097961046, populationStandardDeviation=11.983547833746739, min=0.0, max=495.5}, 12=Stats{count=1264870, mean=11.694687509461216, populationStandardDeviation=9.564189087744738, min=0.0, max=395.20001220703125}}}","{17=1.8020043941367988E7, 12=1.4792259390092209E7}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,29,"Query{op=P, rect=(-73.98512..-73.978874),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,21073,19078,1459,1250,0,102779,0.244552284,"{null={17=Stats{count=1355854, mean=14.019169587098444, populationStandardDeviation=11.689843336689067, min=0.0, max=495.5}, 12=Stats{count=1355854, mean=11.520053110502216, populationStandardDeviation=9.329045486691163, min=0.0, max=400.0}}}","{17=1.9007947161345772E7, 12=1.5619510090086872E7}"
