csv,errorBound,initMode,initCatBudget (Gb),initCatBudget (nodes),binCount,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles,Expanded nodes,I/Os,Time (sec),Query Result,Query Result Sum
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,36,"Query{rect=(534.4..564.4),(372.80005..402.80005), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,14607,13771,760,676,0,21143,0.402776033,"{null=Stats{count=90090, mean=500.7730106019047, populationStandardDeviation=288.77576540164114, min=0.005700999870896339, max=999.9992065429688}}",4.511464052512559E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,37,"Query{rect=(534.4..564.4),(368.60004..398.60004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,14607,13771,850,746,0,7124,0.14982728,"{null=Stats{count=90232, mean=500.92430646519836, populationStandardDeviation=288.39518944198335, min=0.005700999870896339, max=999.9992065429688}}",4.519940202096778E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,38,"Query{rect=(530.5..560.5),(372.50003..402.50003), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,14707,13846,704,629,0,22585,0.426729852,"{null=Stats{count=90127, mean=500.643743312552, populationStandardDeviation=288.6530421826432, min=0.005700999870896339, max=999.9992065429688}}",4.5121518653530374E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,39,"Query{rect=(534.1..564.1),(376.10004..406.10004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,14859,13960,694,615,0,23618,0.448604997,"{null=Stats{count=90034, mean=501.32660737622894, populationStandardDeviation=288.90860662999904, min=0.005700999870896339, max=999.9992065429688}}",4.51364397685114E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,40,"Query{rect=(537.69995..567.69995),(379.70004..409.70004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,14971,14044,698,616,0,23005,0.434745052,"{null=Stats{count=89960, mean=501.5586612551947, populationStandardDeviation=288.6082441019674, min=0.005700999870896339, max=999.9845581054688}}",4.512021716651732E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,41,"Query{rect=(543.1..573.1),(385.10004..415.10004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15043,14098,560,491,0,38229,0.670523946,"{null=Stats{count=89671, mean=500.9139687252881, populationStandardDeviation=288.5009783828875, min=0.019701000303030014, max=999.968505859375}}",4.491745648956531E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,42,"Query{rect=(540.1..570.1),(382.10004..412.10004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15107,14146,738,665,0,12501,0.24890225,"{null=Stats{count=89697, mean=501.4865274610053, populationStandardDeviation=288.7127921810836, min=0.019701000303030014, max=999.9849853515625}}",4.4981837053669795E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,43,"Query{rect=(536.8..566.8),(382.10004..412.10004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15195,14212,737,652,0,13158,0.249813316,"{null=Stats{count=89794, mean=501.9469341704304, populationStandardDeviation=288.79624808497965, min=0.019701000303030014, max=999.9849853515625}}",4.5071823006899625E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,44,"Query{rect=(540.39996..570.39996),(385.70004..415.70004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15299,14290,684,597,0,20314,0.370752465,"{null=Stats{count=89701, mean=501.196050227909, populationStandardDeviation=288.73828290070605, min=0.019701000303030014, max=999.9849853515625}}",4.495778690149366E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,45,"Query{rect=(535.89996..565.89996),(390.20004..420.20004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15411,14374,512,445,0,24927,0.444186287,"{null=Stats{count=89705, mean=501.6868964234699, populationStandardDeviation=289.1196975976834, min=0.010812999680638313, max=999.9849853515625}}",4.500382304366737E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,46,"Query{rect=(539.19995..569.19995),(390.20004..420.20004), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15463,14413,597,525,0,9204,0.180206822,"{null=Stats{count=89782, mean=500.9131751528858, populationStandardDeviation=289.0660198413205, min=0.010812999680638313, max=999.9849853515625}}",4.497298669157639E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,47,"Query{rect=(534.39996..564.39996),(395.00003..425.00003), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15623,14533,512,447,0,26958,0.477232464,"{null=Stats{count=89563, mean=501.5015921014414, populationStandardDeviation=289.1208297308449, min=0.010812999680638313, max=999.9849853515625}}",4.49159870933814E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,48,"Query{rect=(537.99994..567.99994),(391.40002..421.40002), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15631,14539,621,527,0,8142,0.159607196,"{null=Stats{count=89779, mean=500.76090129021503, populationStandardDeviation=289.1001008637811, min=0.010812999680638313, max=999.9849853515625}}",4.495781295693421E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,49,"Query{rect=(543.39996..573.39996),(396.80002..426.80002), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15731,14614,553,486,0,22605,0.428697053,"{null=Stats{count=89921, mean=501.17707784928155, populationStandardDeviation=288.3625222667108, min=0.010812999680638313, max=999.968505859375}}",4.506634401728524E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,50,"Query{rect=(538.89996..568.89996),(396.80002..426.80002), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15747,14626,615,524,0,11050,0.223214096,"{null=Stats{count=89725, mean=501.09521467072517, populationStandardDeviation=288.7234970568611, min=0.010812999680638313, max=999.9849853515625}}",4.496076813633081E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,51,"Query{rect=(535.89996..565.89996),(399.80002..429.80002), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15803,14668,585,504,0,15175,0.299627879,"{null=Stats{count=89498, mean=501.50278974899163, populationStandardDeviation=288.8445005144578, min=0.010812999680638313, max=999.9849853515625}}",4.488349667695525E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,52,"Query{rect=(539.8..569.8),(403.7..433.7), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15823,14683,551,481,0,22384,0.42190932,"{null=Stats{count=89792, mean=500.1859391177749, populationStandardDeviation=288.3502832677763, min=0.010812999680638313, max=999.9849853515625}}",4.491269584526324E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,53,"Query{rect=(535.0..565.0),(403.7..433.7), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15847,14701,534,483,0,16243,0.315088406,"{null=Stats{count=89667, mean=501.578411362345, populationStandardDeviation=288.7310692772707, min=0.010812999680638313, max=999.9849853515625}}",4.497503141162739E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,54,"Query{rect=(535.0..565.0),(398.0..428.0), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15847,14701,600,529,0,7102,0.147808183,"{null=Stats{count=89675, mean=501.6468719809051, populationStandardDeviation=289.24570093207524, min=0.010812999680638313, max=999.9849853515625}}",4.4985183244887665E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,55,"Query{rect=(530.5..560.5),(393.5..423.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15911,14749,581,496,0,16619,0.325749006,"{null=Stats{count=89532, mean=500.42667670857196, populationStandardDeviation=288.869668844725, min=0.019701000303030014, max=999.9849853515625}}",4.4804201219071865E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,56,"Query{rect=(534.4..564.4),(393.5..423.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15911,14749,625,529,0,7314,0.15351778,"{null=Stats{count=89670, mean=501.3257541111867, populationStandardDeviation=289.24029585975336, min=0.010812999680638313, max=999.9849853515625}}",4.495388037115011E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,57,"Query{rect=(528.7..558.7),(393.5..423.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15927,14761,579,506,0,17555,0.341991524,"{null=Stats{count=89604, mean=500.06514931272704, populationStandardDeviation=289.1951527578309, min=0.019701000303030014, max=999.9849853515625}}",4.48078376390176E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,58,"Query{rect=(522.7..552.7),(399.5..429.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,15999,14815,477,409,0,28488,0.517836071,"{null=Stats{count=89630, mean=500.0219866305029, populationStandardDeviation=288.92506941706824, min=0.007837999612092972, max=999.9849853515625}}",4.481697066169198E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,59,"Query{rect=(519.4..549.4),(399.5..429.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16143,14923,456,389,0,24133,0.454832498,"{null=Stats{count=89699, mean=499.9954783729256, populationStandardDeviation=289.1900322389069, min=0.007837999612092972, max=999.9849853515625}}",4.484909441457306E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,60,"Query{rect=(516.4..546.4),(402.5..432.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16199,14965,444,408,0,21036,0.378021504,"{null=Stats{count=89884, mean=500.0424004719781, populationStandardDeviation=288.85764547728894, min=0.007837999612092972, max=999.9849853515625}}",4.494581112402328E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,61,"Query{rect=(512.5..542.5),(402.5..432.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16335,15067,388,347,0,31469,0.539018767,"{null=Stats{count=89880, mean=499.35179247179093, populationStandardDeviation=289.0197003979888, min=0.007837999612092972, max=999.9851684570312}}",4.4881739107364565E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,62,"Query{rect=(512.5..542.5),(407.3..437.3), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16487,15181,430,381,0,29852,0.517151654,"{null=Stats{count=89672, mean=499.9882923058146, populationStandardDeviation=288.77429131047074, min=0.007837999612092972, max=999.9854736328125}}",4.483495014764701E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,63,"Query{rect=(512.5..542.5),(401.59998..431.59998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16511,15199,544,478,0,9701,0.186833561,"{null=Stats{count=89820, mean=499.28394849078853, populationStandardDeviation=289.07068849689887, min=0.007837999612092972, max=999.9851684570312}}",4.484568425344262E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,64,"Query{rect=(515.8..545.8),(404.89996..434.89996), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16527,15211,577,485,0,8835,0.172318672,"{null=Stats{count=89804, mean=499.79033180778544, populationStandardDeviation=288.72098135505337, min=0.007837999612092972, max=999.9854736328125}}",4.488317095766636E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,65,"Query{rect=(515.8..545.8),(409.99997..439.99997), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16635,15292,512,435,0,18809,0.343644281,"{null=Stats{count=89648, mean=499.7566822170914, populationStandardDeviation=288.8390083733571, min=0.007837999612092972, max=999.9854736328125}}",4.480218704739781E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,66,"Query{rect=(515.8..545.8),(413.59998..443.59998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16667,15316,522,455,0,22578,0.402896516,"{null=Stats{count=89784, mean=498.95734417284814, populationStandardDeviation=288.69877764526115, min=0.02745700068771839, max=999.9854736328125}}",4.4798386189215E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,67,"Query{rect=(521.2..551.2),(408.19998..438.19998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16695,15337,581,490,0,12844,0.258441898,"{null=Stats{count=89600, mean=499.9050056049568, populationStandardDeviation=288.6914551714617, min=0.007837999612092972, max=999.9849853515625}}",4.479148850220413E7
/data-nonraid/maroulis/data/data_10_cols.csv,0,valinor,,0,,68,"Query{rect=(524.2..554.2),(408.19998..438.19998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16719,15355,581,490,0,9919,0.191841209,"{null=Stats{count=89465, mean=500.40339473974683, populationStandardDeviation=288.6487845189317, min=0.02745700068771839, max=999.9849853515625}}",4.476858971039145E7
